"scheme","k","N","degree","worst","best"
"trimer",9,79432823472.4282,2,0.143706624649067,1
"trimer",9,1e+11,2,0.177422437601335,1
"trimer",9,125892541179.417,2,0.217986964775761,1
"trimer",9,158489319246.111,2,0.266222516007871,1
"trimer",9,199526231496.888,2,0.322739755077395,1
"trimer",9,251188643150.958,2,0.387742797145173,1
"trimer",9,316227766016.838,2,0.460780392238103,1
"trimer",9,398107170553.499,2,0.540470926653545,1
"trimer",9,501187233627.271,2,0.624268811576543,1
"trimer",9,630957344480.194,2,0.708390168420779,1
"trimer",9,794328234724.282,2,0.788053698974732,1
"trimer",9,1e+12,2,0.858169840912657,1
"trimer",10,10000,1,9.76562497534417e-10,4.00390617327773e-08
"trimer",10,12589.2541179417,1,1.22941934410647e-09,5.04061919981424e-08
"trimer",10,15848.9319246111,1,1.54774726368601e-09,6.34576355906802e-08
"trimer",10,19952.6231496888,1,1.94849836265831e-09,7.98884293162772e-08
"trimer",10,25118.8643150958,1,2.45301412515886e-09,1.00573572803242e-07
"trimer",10,31622.7766016838,1,3.08816172633897e-09,1.26614624895716e-07
"trimer",10,39810.7170553497,1,3.88776533188917e-09,1.59398366172958e-07
"trimer",10,50118.7233627273,1,4.89440654671824e-09,2.00670649541657e-07
"trimer",10,63095.7344480193,1,6.16169282263712e-09,2.52629373642677e-07
"trimer",10,79432.8234724282,1,7.7571116197106e-09,3.18041527780366e-07
"trimer",10,1e+05,1,9.76562497534417e-09,4.00390544830209e-07
"trimer",10,125892.541179417,1,1.22941934410647e-08,5.04061805406408e-07
"trimer",10,158489.319246111,1,1.54774724148155e-08,6.3457617449636e-07
"trimer",10,199526.231496888,1,1.94849834045385e-08,7.9888400617012e-07
"trimer",10,251188.643150958,1,2.45301405854548e-08,1.00573527250791e-06
"trimer",10,316227.766016838,1,3.08816172633897e-08,1.26614552720117e-06
"trimer",10,398107.170553497,1,3.88776526527579e-08,1.59398251797782e-06
"trimer",10,501187.233627272,1,4.8944064579004e-08,2.00670468375463e-06
"trimer",10,630957.344480193,1,6.16169262279698e-08,2.52629086394673e-06
"trimer",10,794328.234724282,1,7.7571113643593e-08,3.18041072600028e-06
"trimer",10,1e+06,1,9.76562452015273e-08,4.00389823440594e-06
"trimer",10,1258925.41179417,1,1.22941927194198e-07,5.04060662065431e-06
"trimer",10,1584893.19246111,1,1.5477471382308e-07,6.34574362456952e-06
"trimer",10,1995262.31496888,1,1.94849816503861e-07,7.98881134256302e-06
"trimer",10,2511886.43150958,1,2.45301379209195e-07,1.00573072073784e-05
"trimer",10,3162277.66016838,1,3.08816130112355e-07,1.2661383131829e-05
"trimer",10,3981071.70553497,1,3.88776458137841e-07,1.59397108449033e-05
"trimer",10,5011872.33627272,1,4.89440538098407e-07,2.00668656291647e-05
"trimer",10,6309573.44480194,1,6.16169091860463e-07,2.5262621445088e-05
"trimer",10,7943282.34724282,1,7.75710865874579e-07,3.18036520887688e-05
"trimer",10,1e+07,1,9.76562023136118e-07,4.00382609474503e-05
"trimer",10,12589254.1179417,1,1.22941859170833e-06,5.04049228748915e-05
"trimer",10,15848931.9246111,1,1.54774606053731e-06,6.34556241955186e-05
"trimer",10,19952623.1496888,1,1.94849645618334e-06,7.98852415371254e-05
"trimer",10,25118864.3150958,1,2.45301108459106e-06,0.000100568520471356
"trimer",10,31622776.6016838,1,3.08815700911236e-06,0.000126606617583458
"trimer",10,39810717.0553497,1,3.88775778004113e-06,0.000159385675588264
"trimer",10,50118723.3627272,1,4.89439460082952e-06,0.00020065053670193
"trimer",10,63095734.4480194,1,6.16167383404864e-06,0.000252597497383489
"trimer",10,79432823.4724282,1,7.75708158096133e-06,0.000317991008494833
"trimer",10,1e+08,1,9.76557731646732e-06,0.000400310479370614
"trimer",10,125892541.179417,1,1.22941179012681e-05,0.000503934914583337
"trimer",10,158489319.246111,1,1.54773528071583e-05,0.000634375074881843
"trimer",10,199526231.496888,1,1.94847937136089e-05,0.000798565302206566
"trimer",10,251188643.150958,1,2.45298400712857e-05,0.00100523019552179
"trimer",10,316227766.016838,1,3.08811409428511e-05,0.00126534510370713
"trimer",10,398107170.553499,1,3.88768976481435e-05,0.0015927140709161
"trimer",10,501187233.627271,1,4.89428680426895e-05,0.00200469460737263
"trimer",10,630957344.480194,1,6.16150298879958e-05,0.00252310565972791
"trimer",10,794328234.724282,1,7.75681081109925e-05,0.00317536361870008
"trimer",10,1e+09,1,9.76514817836449e-05,0.00399590130461802
"trimer",10,1258925411.79417,1,0.000122934377695616,0.00502793672131863
"trimer",10,1584893192.46111,1,0.000154762748836301,0.00632567192185085
"trimer",10,1995262314.96888,1,0.000194830853449846,0.00795701725239983
"trimer",10,2511886431.50958,1,0.000245271325396312,0.0100069516852137
"trimer",10,3162277660.16838,1,0.000308768498943124,0.0125816441921504
"trimer",10,3981071705.53499,1,0.000388700969939815,0.0158134709811744
"trimer",10,5011872336.27271,1,0.000489320901299051,0.0198670634452309
"trimer",10,6309573444.80194,1,0.000615979488410634,0.0249465027844179
"trimer",10,7943282347.24282,1,0.000775410380595254,0.0313037249212338
"trimer",10,1e+10,1,0.00097608581802433,0.039248090952129
"trimer",10,12589254117.9417,1,0.00122866392109955,0.0491568800041443
"trimer",10,15848931924.6111,1,0.00154655011517968,0.0614861238306776
"trimer",10,19952623149.6888,1,0.00194660126390245,0.0767806581154239
"trimer",10,25118864315.0958,1,0.00245000791277028,0.0956814278279891
"trimer",10,31622776601.6838,1,0.00308339831063986,0.118926856195721
"trimer",10,39810717055.3499,1,0.00388021776201242,0.147343389047823
"trimer",10,50118723362.7271,1,0.00488244848772112,0.181818160751549
"trimer",10,63095734448.0194,1,0.00614274851762509,0.223244310126786
"trimer",10,79432823472.4282,1,0.00772710292038647,0.272427463484544
"trimer",10,1e+11,1,0.00971809612639163,0.329941746597641
"trimer",10,125892541179.417,1,0.0122189286338713,0.395928029963755
"trimer",10,158489319246.111,1,0.0153583120638444,0.469839970674508
"trimer",10,199526231496.888,1,0.0192963782297253,0.550169451188077
"trimer",10,251188643150.958,1,0.0242317220908338,0.634224593815134
"trimer",10,316227766016.838,1,0.0304096514550759,0.718084057516815
"trimer",10,398107170553.499,1,0.0381316167012963,0.796885168680789
"trimer",10,501187233627.271,1,0.0477656093068908,0.865569332637341
"trimer",10,630957344480.194,1,0.0597570015833567,0.920045220073989
"trimer",10,794328234724.282,1,0.0746387865536328,0.958431631916643
"trimer",10,1e+12,1,0.0930393821126164,0.981755767020212
"trimer",10,10000,2,9.76562497534417e-10,7.62695021694348e-07
"trimer",10,12589.2541179417,2,1.22941934410647e-09,9.60176049447092e-07
"trimer",10,15848.9319246111,2,1.54774726368601e-09,1.20878987808215e-06
"trimer",10,19952.6231496888,2,1.94849836265831e-09,1.52177605694526e-06
"trimer",10,25118.8643150958,2,2.45301412515886e-09,1.91580217168141e-06
"trimer",10,31622.7766016838,2,3.08816172633897e-09,2.41185143967648e-06
"trimer",10,39810.7170553497,2,3.88776533188917e-09,3.03634011888931e-06
"trimer",10,50118.7233627273,2,4.89440654671824e-09,3.82252423181129e-06
"trimer",10,63095.7344480193,2,6.16169282263712e-09,4.81227051118971e-06
"trimer",10,79432.8234724282,2,7.7571116197106e-09,6.05828586064394e-06
"trimer",10,1e+05,2,9.76562497534417e-09,7.62692403988297e-06
"trimer",10,125892.541179417,2,1.22941934410647e-08,9.60171900687978e-06
"trimer",10,158489.319246111,2,1.54774724148155e-08,1.208783302864e-05
"trimer",10,199526.231496888,2,1.94849834045385e-08,1.52176563585904e-05
"trimer",10,251188.643150958,2,2.45301405854548e-08,1.91578565543749e-05
"trimer",10,316227.766016838,2,3.08816172633897e-08,2.41182526325989e-05
"trimer",10,398107.170553497,2,3.88776526527579e-08,3.03629863205312e-05
"trimer",10,501187.233627272,2,4.8944064579004e-08,3.82245847991847e-05
"trimer",10,630957.344480193,2,6.16169262279698e-08,4.81216630179304e-05
"trimer",10,794328.234724282,2,7.7571113643593e-08,6.05812070055833e-05
"trimer",10,1e+06,2,9.76562452015273e-08,7.62666228032449e-05
"trimer",10,1258925.41179417,2,1.22941927194198e-07,9.60130414890958e-05
"trimer",10,1584893.19246111,2,1.5477471382308e-07,0.000120871755290963
"trimer",10,1995262.31496888,2,1.94849816503861e-07,0.000152166143041366
"trimer",10,2511886.43150958,2,2.45301379209195e-07,0.000191562050331329
"trimer",10,3162277.66016838,2,3.08816130112355e-07,0.000241156351954541
"trimer",10,3981071.70553497,2,3.88776458137841e-07,0.000303588380572428
"trimer",10,5011872.33627272,2,4.89440538098407e-07,0.000382180104343655
"trimer",10,6309573.44480194,2,6.16169091860463e-07,0.000481112437299536
"trimer",10,7943282.34724282,2,7.75710865874579e-07,0.000605646943015126
"trimer",10,1e+07,2,9.76562023136118e-07,0.000762404534359939
"trimer",10,12589254.1179417,2,1.22941859170833e-06,0.000959715688398921
"trimer",10,15848931.9246111,2,1.54774606053731e-06,0.00120806031562215
"trimer",10,19952623.1496888,2,1.94849645618334e-06,0.0015206198990223
"trimer",10,25118864.3150958,2,2.45301108459106e-06,0.00191397002571814
"trimer",10,31622776.6016838,2,3.08815700911236e-06,0.00240894816443549
"trimer",10,39810717.0553497,2,3.88775778004113e-06,0.00303173969588388
"trimer",10,50118723.3627272,2,4.89439460082952e-06,0.0038152349641335
"trimer",10,63095734.4480194,2,6.16167383404864e-06,0.00480072161229483
"trimer",10,79432823.4724282,2,7.75708158096133e-06,0.00603998969078812
"trimer",10,1e+08,2,9.76557731646732e-06,0.00759794172107453
"trimer",10,125892541.179417,2,1.22941179012681e-05,0.00955581534094807
"trimer",10,158489319.246111,2,1.54773528071583e-05,0.0120151408385143
"trimer",10,199526231.496888,2,1.94847937136089e-05,0.0151025669827589
"trimer",10,251188643.150958,2,2.45298400712857e-05,0.0189756911581139
"trimer",10,316227766.016838,2,3.08811409428511e-05,0.0238300156904988
"trimer",10,398107170.553499,2,3.88768976481435e-05,0.0299071081590508
"trimer",10,501187233.627271,2,4.89428680426895e-05,0.0375039487030496
"trimer",10,630957344.480194,2,6.16150298879958e-05,0.0469832704854835
"trimer",10,794328234.724282,2,7.75681081109925e-05,0.058784394767227
"trimer",10,1e+09,2,9.76514817836449e-05,0.073433565709064
"trimer",10,1258925411.79417,2,0.000122934377695616,0.0915520191210583
"trimer",10,1584893192.46111,2,0.000154762748836301,0.11385887775124
"trimer",10,1995262314.96888,2,0.000194830853449846,0.141164366365673
"trimer",10,2511886431.50958,2,0.000245271325396312,0.174346760647791
"trimer",10,3162277660.16838,2,0.000308768498943124,0.214304082504687
"trimer",10,3981071705.53499,2,0.000388700969939815,0.261869376073759
"trimer",10,5011872336.27271,2,0.000489320901299051,0.31767770112432
"trimer",10,6309573444.80194,2,0.000615979488410634,0.38197613701309
"trimer",10,7943282347.24282,2,0.000775410380595254,0.454378856912557
"trimer",10,1e+10,2,0.00097608581802433,0.533592382951455
"trimer",10,12589254117.9417,2,0.00122866392109955,0.617174692622671
"trimer",10,15848931924.6111,2,0.00154655011517968,0.701441865211974
"trimer",10,19952623149.6888,2,0.00194660126390245,0.781676465862385
"trimer",10,25118864315.0958,2,0.00245000791277028,0.85277658364564
"trimer",10,31622776601.6838,2,0.00308339831063986,0.910351099936257
"trimer",10,39810717055.3499,2,0.00388021776201242,0.951989941048419
"trimer",10,50118723362.7271,2,0.00488244848772112,0.978127639955988
"trimer",10,63095734448.0194,2,0.00614274851762509,0.991870713252655
"trimer",10,79432823472.4282,2,0.00772710292038647,0.997661637105294
"trimer",10,1e+11,2,0.00971809612639163,0.999512857137137
"trimer",10,125892541179.417,2,0.0122189286338713,0.999932390706302
"trimer",10,158489319246.111,2,0.0153583120638444,0.99999437284227
"trimer",10,199526231496.888,2,0.0192963782297253,0.999999753960107
"trimer",10,251188643150.958,2,0.0242317220908338,0.999999995216245
"trimer",10,316227766016.838,2,0.0304096514550759,0.999999999966469
"trimer",10,398107170553.499,2,0.0381316167012963,0.999999999999935
"trimer",10,501187233627.271,2,0.0477656093068908,1
"trimer",10,630957344480.194,2,0.0597570015833567,1
"trimer",10,794328234724.282,2,0.0746387865536328,1
"trimer",10,1e+12,2,0.0930393821126164,1
"trimerC",6,10000,1,0.000212535870738551,0.00529986737506649
"trimerC",6,12589.2541179417,1,0.000267559445977894,0.0066675537218901
"trimerC",6,15848.9319246111,1,0.000336825717235811,0.00838669518999569
"trimerC",6,19952.6231496888,1,0.000424019962457889,0.0105467361170083
"trimerC",6,25118.8643150958,1,0.000533780199425515,0.013259377366919
"trimerC",6,31622.7766016838,1,0.000671943013662579,0.0166638183366081
"trimerC",6,39810.7170553497,1,0.000845852534524405,0.0209330588696326
"trimerC",6,50118.7233627273,1,0.00106474861645389,0.0262813686577198
"trimerC",6,63095.7344480193,1,0.00134025426866091,0.0329729688671214
"trimerC",6,79432.8234724282,1,0.00168698729515093,0.0413318451991898
"trimerC",6,1e+05,1,0.00212332714168939,0.051752386276409
"trimerC",6,125892.541179417,1,0.00267237529461894,0.0647101629673946
"trimerC",6,158489.319246111,1,0.00336315643489382,0.0807715608835918
"trimerC",6,199526.231496888,1,0.00423211808430413,0.100600059756161
"trimerC",6,251188.643150958,1,0.00532499876890113,0.12495562331392
"trimerC",6,316227.766016838,1,0.00669914866670795,0.154681852980987
"trimerC",6,398107.170553497,1,0.0084264018663972,0.190673304740952
"trimerC",6,501187.233627272,1,0.0105966147135833,0.23381296343616
"trimerC",6,630957.344480193,1,0.0133219982392704,0.284868118164954
"trimerC",6,794328.234724282,1,0.0167423807030136,0.344333474883204
"trimerC",6,1e+06,1,0.021031532609433,0.41221623729304
"trimerC",6,1258925.41179417,1,0.0264046609337387,0.487773370421225
"trimerC",6,1584893.19246111,1,0.0331271154438632,0.569240840358212
"trimerC",6,1995262.31496888,1,0.0415242228462877,0.653639351770397
"trimerC",6,2511886.43150958,1,0.0519919366114399,0.736790971413424
"trimerC",6,3162277.66016838,1,0.0650076082150465,0.813704689111824
"trimerC",6,3981071.70553497,1,0.0811395766192079,0.87943016786127
"trimerC",6,5011872.33627272,1,0.101053346771139,0.930281506043145
"trimerC",6,6309573.44480194,1,0.125510788419339,0.965016649538702
"trimerC",6,7943282.34724282,1,0.155356966176419,0.985316482187242
"trimerC",6,1e+07,1,0.191486950480325,0.995077611959688
"trimerC",6,12589254.1179417,1,0.234782557049092,0.998756569466297
"trimerC",6,15848931.9246111,1,0.286007239292223,0.999780039240618
"trimerC",6,19952623.1496888,1,0.345648025078153,0.999975152343322
"trimerC",6,25118864.3150958,1,0.413699434677286,0.999998404092104
"trimerC",6,31622776.6016838,1,0.489400048187736,0.999999949647709
"trimerC",6,39810717.0553497,1,0.570962293352715,0.999999999350788
"trimerC",6,50118723.3627272,1,0.655381015139156,0.999999999997287
"trimerC",6,63095734.4480194,1,0.738456121125971,0.999999999999997
"trimerC",6,79432823.4724282,1,0.815187200459938,1
"trimerC",6,1e+08,1,0.880636831468923,1
"trimerC",6,125892541.179417,1,0.931158771627702,1
"trimerC",6,158489319.246111,1,0.965569915851435,1
"trimerC",6,199526231.496888,1,0.985608231149329,1
"trimerC",6,251188643.150958,1,0.995200421166387,1
"trimerC",6,316227766.016838,1,0.998795497530273,1
"trimerC",6,398107170.553499,1,0.999788673176509,1
"trimerC",6,501187233.627271,1,0.999976373902709,1
"trimerC",6,630957344.480194,1,0.999998502228359,1
"trimerC",6,794328234.724282,1,0.999999953514184,1
"trimerC",6,1e+09,1,0.999999999412912,1
"trimerC",6,1258925411.79417,1,0.999999999997609,1
"trimerC",6,1584893192.46111,1,0.999999999999998,1
"trimerC",6,1995262314.96888,1,1,1
"trimerC",6,2511886431.50958,1,1,1
"trimerC",6,3162277660.16838,1,1,1
"trimerC",6,3981071705.53499,1,1,1
"trimerC",6,5011872336.27271,1,1,1
"trimerC",6,6309573444.80194,1,1,1
"trimerC",6,7943282347.24282,1,1,1
"trimerC",6,1e+10,1,1,1
"trimerC",6,12589254117.9417,1,1,1
"trimerC",6,15848931924.6111,1,1,1
"trimerC",6,19952623149.6888,1,1,1
"trimerC",6,25118864315.0958,1,1,1
"trimerC",6,31622776601.6838,1,1,1
"trimerC",6,39810717055.3499,1,1,1
"trimerC",6,50118723362.7271,1,1,1
"trimerC",6,63095734448.0194,1,1,1
"trimerC",6,79432823472.4282,1,1,1
"trimerC",6,1e+11,1,1,1
"trimerC",6,125892541179.417,1,1,1
"trimerC",6,158489319246.111,1,1,1
"trimerC",6,199526231496.888,1,1,1
"trimerC",6,251188643150.958,1,1,1
"trimerC",6,316227766016.838,1,1,1
"trimerC",6,398107170553.499,1,1,1
"trimerC",6,501187233627.271,1,1,1
"trimerC",6,630957344480.194,1,1,1
"trimerC",6,794328234724.282,1,1,1
"trimerC",6,1e+12,1,1,1
"trimerC",6,10000,2,0.000212535870738551,0.0571788672907896
"trimerC",6,12589.2541179417,2,0.000267559445977894,0.0714433459010736
"trimerC",6,15848.9319246111,2,0.000336825717235811,0.0890947923823704
"trimerC",6,19952.6231496888,2,0.000424019962457889,0.11084031636607
"trimerC",6,25118.8643150958,2,0.000533780199425515,0.137479697211941
"trimerC",6,31622.7766016838,2,0.000671943013662579,0.169884786673561
"trimerC",6,39810.7170553497,2,0.000845852534524405,0.208954902913909
"trimerC",6,50118.7233627273,2,0.00106474861645389,0.255537274287591
"trimerC",6,63095.7344480193,2,0.00134025426866091,0.310300607885
"trimerC",6,79432.8234724282,2,0.00168698729515093,0.373552361144221
"trimerC",6,1e+05,2,0.00212332714168939,0.444999871294702
"trimerC",6,125892.541179417,2,0.00267237529461894,0.523476782743354
"trimerC",6,158489.319246111,2,0.00336315643489382,0.606692843018284
"trimerC",6,199526.231496888,2,0.00423211808430413,0.691114425469356
"trimerC",6,251188.643150958,2,0.00532499876890113,0.772126791753397
"trimerC",6,316227.766016838,2,0.00669914866670795,0.844624073454288
"trimerC",6,398107.170553497,2,0.0084264018663972,0.904057190641642
"trimerC",6,501187.233627272,2,0.0105966147135833,0.94770868292145
"trimerC",6,630957.344480193,2,0.0133219982392704,0.975644422474942
"trimerC",6,794328.234724282,2,0.0167423807030136,0.990692184485519
"trimerC",6,1e+06,2,0.021031532609433,0.997227121512955
"trimerC",6,1258925.41179417,2,0.0264046609337387,0.999396272925203
"trimerC",6,1584893.19246111,2,0.0331271154438632,0.999911423504602
"trimerC",6,1995262.31496888,2,0.0415242228462877,0.999992093645829
"trimerC",6,2511886.43150958,2,0.0519919366114399,0.999999622486342
"trimerC",6,3162277.66016838,2,0.0650076082150465,0.999999991799557
"trimerC",6,3981071.70553497,2,0.0811395766192079,0.999999999933912
"trimerC",6,5011872.33627272,2,0.101053346771139,0.999999999999847
"trimerC",6,6309573.44480194,2,0.125510788419339,1
"trimerC",6,7943282.34724282,2,0.155356966176419,1
"trimerC",6,1e+07,2,0.191486950480325,1
"trimerC",6,12589254.1179417,2,0.234782557049092,1
